,Ensembl,Symbol,s28mo_C_F-s22mo_C_F_logFC,s28mo_C_F-s22mo_C_F_logCPM,s28mo_C_F-s22mo_C_F_LR,s28mo_C_F-s22mo_C_F_PValue,s28mo_C_F-s22mo_C_F_FDR,s28mo_C_F-s22mo_C_F_Status,Description
11082,ENSMUSG00000056313,Tcim, 1.181759725, 3.5788925, 34.2410178327351,0.000000004869176310416441840282905981597896816204,0.00000503785848974158259264014350642391093515,UP,transcriptional and immune response regulator
10136,ENSMUSG00000048040,Arxes2, 2.048682237, 2.1904139, 33.2104205806224,0.000000008270612658634620630357263458640876274686,0.00000798665495735483151832495574140580174571,UP,adipocyte-related X-chromosome expressed sequence 2
7757,ENSMUSG00000036390,Gadd45a, 1.639239899, 6.0064738, 32.5387519029334,0.000000011683939764520328889771356517882083814186,0.00001057761671806730950976243449401792418030,UP,growth arrest and DNA-damage-inducible 45 alpha
1731,ENSMUSG00000019997,Ccn2, 1.404283405, 4.6269247, 32.3251447257439,0.000000013041474668227406918931796282485474636204,0.00001066864664516241806334687081125878194143,UP,cellular communication network factor 2
3727,ENSMUSG00000025153,Fasn, 4.375228659, 7.6319321, 32.2932141890264,0.000000013257551923570833921110408701923150109891,0.00001066864664516241806334687081125878194143,UP,fatty acid synthase
11794,ENSMUSG00000063821,Dusp29, 1.269513642, 4.4913484, 32.0532804860550,0.000000015000158400080858081248729460691060388911,0.00001143564707500901245294366165294874804204,UP,dual specificity phosphatase 29
12245,ENSMUSG00000071637,Cebpd, 2.439611008, 5.6627036, 31.9227503414309,0.000000016042716020420358556610070099868181614511,0.00001161893707778944526695999450716101364378,UP,CCAAT/enhancer binding protein (C/EBP), delta
7597,ENSMUSG00000035686,Thrsp, 3.202086580, 4.6710666, 27.9783604294373,0.000000122679696658248354682328772405353056740296,0.00008398519688854305643120612412388936718344,UP,thyroid hormone responsive
10882,ENSMUSG00000054364,Rhob, 0.864496183, 5.6064638, 27.9029101641311,0.000000127557772284980823701908136946769900532672,0.00008398519688854305643120612412388936718344,UP,ras homolog family member B
9094,ENSMUSG00000041220,Elovl6, 4.850370127, 4.3125505, 27.4825158185616,0.000000158521127060786318189417412084785130588216,0.00009983384893371694804222599151088957114553,UP,ELOVL family member 6, elongation of long chain fatty acids (yeast)
8733,ENSMUSG00000039824,Myl6b, 1.139263148, 3.2008334, 27.3180237404263,0.000000172595092228114106400351348072352841711563,0.00010416832962184302720232143002476732362993,UP,myosin, light polypeptide 6B
2870,ENSMUSG00000022533,Atp13a3, 0.775656712, 5.5491404, 26.3911253697188,0.000000278818602461634136441812926998640165265897,0.00016154749826627080302662853306117085594451,UP,ATPase type 13A3
2181,ENSMUSG00000020908,Myh3, 1.072147359, 3.3780237, 25.3014024821859,0.000000490352078923228551226730278361776171891506,0.00027318268704626792828943360191829015093390,UP,myosin, heavy polypeptide 3, skeletal muscle, embryonic
6125,ENSMUSG00000030935,Acsm3, 2.804063329, 1.2946790, 25.2213571907944,0.000000511130368931804543729561715603715299494070,0.00027421197755471074389635455226255089655751,UP,acyl-CoA synthetase medium-chain family member 3
1306,ENSMUSG00000016194,Hsd11b1, 1.171331838, 3.2145894, 25.1051074720551,0.000000542888765796888523497572796860932697882163,0.00028084799187742608920365094959947782626841,UP,hydroxysteroid 11-beta dehydrogenase 1
1711,ENSMUSG00000019947,Arid5b, 0.989131481, 4.3551510, 24.5581375681186,0.000000721012050285321824680067302748565083447829,0.00034948322773352430035617710579742833942873,UP,AT rich interactive domain 5B (MRF1-like)
6792,ENSMUSG00000032503,Arpp21, 1.074847248, 3.3668802, 24.5506544980911,0.000000723817523783619607448392135190529117494407,0.00034948322773352430035617710579742833942873,UP,cyclic AMP-regulated phosphoprotein, 21
13006,ENSMUSG00000085795,Zfp703, 0.753392352, 5.3696304, 24.4492926180516,0.000000762915183157784292970683866219605562264405,0.00035647827187227433846580804122083918628050,UP,zinc finger protein 703
5340,ENSMUSG00000028967,Errfi1, 0.866942200, 5.3228949, 23.9842848703670,0.000000971252282525261261840921096777368148877940,0.00043239110904825042453608618941984786943067,UP,ERBB receptor feedback inhibitor 1
11955,ENSMUSG00000067235,H2-Q10, 2.236961672, 1.9583175, 23.9570646130131,0.000000985081573944926734324274361642714836762025,0.00043239110904825042453608618941984786943067,UP,histocompatibility 2, Q region locus 10
13145,ENSMUSG00000087413,Gm11266,-1.462258613, 1.7259045, 23.4743103315063,0.000001265929023180540159549648145109745911440768,0.00053932299708147419994158644485082731989678,DOWN,predicted gene 11266
196,ENSMUSG00000001473,Tubb6, 0.958687196, 4.5990748, 23.3784158214282,0.000001330632355302348586553913556418393682179158,0.00055069170475870047112842975423063762718812,UP,tubulin, beta 6 class V
13414,ENSMUSG00000095079,Igha, 4.615180024, 0.5394399, 22.4050630500349,0.000002207912037076897045597464325217273994894640,0.00088837794047385697671775917072523043316323,UP,immunoglobulin heavy constant alpha
704,ENSMUSG00000005686,Ampd3, 0.796271021, 5.2714544, 22.2203102504873,0.000002430886944397246127110056093667544985237328,0.00095165938890794902083741790832505103026051,UP,adenosine monophosphate deaminase 3
3254,ENSMUSG00000024052,Lpin2, 1.195652635, 2.4445094, 22.1151202599609,0.000002567792378255671697037275033603798135573015,0.00096547156345560018395057788609392446232960,UP,lipin 2
12345,ENSMUSG00000073375,Lrrc30, 1.185525615, 6.7412837, 22.0915798153878,0.000002599474696221498649944701628267118564963312,0.00096547156345560018395057788609392446232960,UP,leucine rich repeat containing 30
14386,ENSMUSG00000117050,1700023B13Rik, 2.508375008,-0.5696140, 22.0034915582278,0.000002721549213530214903091321645978162280243851,0.00098554100894962916659669538432808622019365,UP,RIKEN cDNA 1700023B13 gene
403,ENSMUSG00000002910,Arrdc2, 1.206657233, 6.4470054, 21.8970126271481,0.000002876814223114706640460971898143327507568756,0.00101635741516625669259021869095249712700024,UP,arrestin domain containing 2
7788,ENSMUSG00000036528,Ppfibp2, 0.738592693, 4.6555153, 21.7527066231639,0.000003101519935721136187904483846877745634174062,0.00106401633737952436807583378453045952483080,UP,PTPRF interacting protein, binding protein 2 (liprin beta 2)
11102,ENSMUSG00000056501,Cebpb, 0.803263636, 6.3844080, 21.7177048151236,0.000003158626338095930463878121055576464470959763,0.00106401633737952436807583378453045952483080,UP,CCAAT/enhancer binding protein (C/EBP), beta
4025,ENSMUSG00000025934,Gsta3, 2.456643758, 0.3274710, 21.6126859252081,0.000003336377972374629196608726566797287205190514,0.00109835079386014786498315665141944919014350,UP,glutathione S-transferase, alpha 3
5430,ENSMUSG00000029135,Fosl2, 0.998540824, 4.2200372, 21.2302778783137,0.000004072795389101340183429008495741285855729075,0.00129760289844552687346657116052028868580237,UP,fos-like antigen 2
5590,ENSMUSG00000029482,Aacs, 1.770314634, 3.1611176, 21.2078205966303,0.000004120796225646823758256061948079818080259429,0.00129760289844552687346657116052028868580237,UP,acetoacetyl-CoA synthetase
7285,ENSMUSG00000034361,Cpne2, 1.005294798, 4.2753438, 21.1625909060178,0.000004219201539766918830024616804408310599683318,0.00130032200645795355253842018328214180655777,UP,copine II
3098,ENSMUSG00000023043,Krt18, 1.783648292, 3.9087959, 20.9354354977552,0.000004750256289438977589723641509200646737554052,0.00143348879901090812440112021164395628147759,UP,keratin 18
1085,ENSMUSG00000012705,Retn, 1.482231056, 3.5615403, 20.6166422218891,0.000005610626622846355661476235726636829781455162,0.00165856993126386651447867759401333387359045,UP,resistin
7650,ENSMUSG00000035923,Myf6, 0.819538016, 6.8586681, 20.1232623226841,0.000007260817670108764054553648903400642211636296,0.00210345887903050886291733689859029254876077,UP,myogenic factor 6
8170,ENSMUSG00000037977,6430571L13Rik,-0.754316636, 4.5457787, 19.4735643874823,0.000010200163052844476169601743709147712024787324,0.00289704631020494584106583779714583215536550,DOWN,RIKEN cDNA 6430571L13 gene
6268,ENSMUSG00000031373,Car5b, 2.090452817, 2.7135008, 19.4099827531891,0.000010545439247771852458242410055522242373626796,0.00293751322123029416991113471624430530937389,UP,carbonic anhydrase 5b, mitochondrial
3767,ENSMUSG00000025225,Nfkb2, 0.753540248, 4.7902974, 19.2039508958788,0.000011747001551663777103124905454301085683255224,0.00316618418933287213562488560114616120699793,UP,nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100
7929,ENSMUSG00000037071,Scd1, 2.378199452, 9.2518528, 19.1947888662994,0.000011803517171140841539485333289150048585725017,0.00316618418933287213562488560114616120699793,UP,stearoyl-Coenzyme A desaturase 1
9753,ENSMUSG00000045092,S1pr1, 0.620126604, 4.7726388, 19.1022007009063,0.000012390193495079935545382862627228348628705135,0.00326312641411332510221754432677698787301779,UP,sphingosine-1-phosphate receptor 1
3664,ENSMUSG00000024990,Rbp4, 1.014960252, 2.4892426, 19.0289457546890,0.000012875049172808050417372675855443020509483176,0.00333026941550222492505195504008952411822975,UP,retinol binding protein 4, plasma
6294,ENSMUSG00000031431,Tsc22d3, 0.842692403, 8.0662667, 18.8410781574140,0.000014207408620200629971864862699515441590847331,0.00361042655901063370277315200951306906063110,UP,TSC22 domain family, member 3
9318,ENSMUSG00000042254,Cilp, 0.837935958, 6.2454218, 18.5375586302730,0.000016658902930730061200037192548073505804495653,0.00408401118939307958277673549218889093026519,UP,cartilage intermediate layer protein, nucleotide pyrophosphohydrolase
12593,ENSMUSG00000076431,Sox4, 1.016803206, 2.2357146, 18.5082711340510,0.000016916856842498085563902474048880719692533603,0.00408401118939307958277673549218889093026519,UP,SRY (sex determining region Y)-box 4
13250,ENSMUSG00000090264,Eif4ebp3, 2.443761450,-0.5016427, 18.5497933407238,0.000016552317332971416862560237737156398907245602,0.00408401118939307958277673549218889093026519,UP,eukaryotic translation initiation factor 4E binding protein 3
3054,ENSMUSG00000022952,Runx1, 1.458942723, 2.3888081, 18.4477066274154,0.000017463086316764833959844574473585510077100480,0.00414676729997276449779519680305384099483490,UP,runt related transcription factor 1
10102,ENSMUSG00000047766,Lrrc49, 1.607031991, 2.2507231, 18.3656697998049,0.000018231338066707978152851399311629165822523646,0.00425936986929459793921326493659762491006404,UP,leucine rich repeat containing 49
873,ENSMUSG00000007659,Bcl2l1, 0.743429072, 4.2353708, 18.2125140414298,0.000019757638895434492858288813565970087893219898,0.00440291383692874814526074800369315198622644,UP,BCL2-like 1
3869,ENSMUSG00000025479,Cyp2e1, 1.832199820, 5.2869697, 18.2279881702088,0.000019597770340808312730185650196723656790709356,0.00440291383692874814526074800369315198622644,UP,cytochrome P450, family 2, subfamily e, polypeptide 1
3919,ENSMUSG00000025610,Map3k7cl,-0.752047622, 3.3330504, 18.2441804298138,0.000019431873672673097730879271383130912909109611,0.00440291383692874814526074800369315198622644,DOWN,Map3k7 C-terminal like
14272,ENSMUSG00000113739,Gm48584,-1.469189274, 1.1674770, 17.7356620297061,0.000025382330759467580335621283982305840254412033,0.00557065244016496843165731078784119745250791,DOWN,predicted gene, 48584
8757,ENSMUSG00000039911,Spsb1, 1.003280592, 3.8791208, 17.5391464606215,0.000028145275567740856207093330665358621445193421,0.00608484054624964642438156303683172154705971,UP,splA/ryanodine receptor domain and SOCS box containing 1
4990,ENSMUSG00000028211,Trp53inp1, 0.958589277, 3.6690956, 17.4447430420996,0.000029578111678214267138463736128706216277350904,0.00630057275969020044725787954575935145840049,UP,transformation related protein 53 inducible nuclear protein 1
485,ENSMUSG00000003528,Slc25a1, 2.627364586, 4.0492587, 17.2820292766604,0.000032221984161615262306967849559313776808266994,0.00676428174755068240681099567268574901390821,UP,solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1
8569,ENSMUSG00000039196,Orm1, 2.322399717, 1.4970312, 17.1225742838267,0.000035043302511558307239976362001954157676664181,0.00725146052685602966053624029996171884704381,UP,orosomucoid 1
2608,ENSMUSG00000021957,Tkt, 1.830452373, 5.3132339, 17.0798123840466,0.000035841271886293485989406076841490289552893955,0.00731212427145015633062063997726909292396158,UP,transketolase
6382,ENSMUSG00000031613,Hpgd, 1.165240548, 2.0447568, 16.8654328791319,0.000040125723361136444880623713737932689582521562,0.00807251531786196303841496302311497856862843,UP,hydroxyprostaglandin dehydrogenase 15 (NAD)
10151,ENSMUSG00000048142,Nat8l, 1.439716147, 1.7345945, 16.8343276206993,0.000040788772028596457337127484388261677850096021,0.00809349812101670812447551384138932917267084,UP,N-acetyltransferase 8-like
7,ENSMUSG00000000078,Klf6, 0.822339870, 5.3367134, 16.5527895980723,0.000047314332138242244435097361154873851774027571,0.00890062468860310269935798288543082890100777,UP,Kruppel-like factor 6
4695,ENSMUSG00000027513,Pck1, 1.263253552, 5.6004972, 16.5764944787068,0.000046726581144890259780343838569294234730477910,0.00890062468860310269935798288543082890100777,UP,phosphoenolpyruvate carboxykinase 1, cytosolic
10179,ENSMUSG00000048355,Arxes1, 1.964860124,-0.4677845, 16.5558494004924,0.000047238049970510440349769770707055727143597323,0.00890062468860310269935798288543082890100777,UP,adipocyte-related X-chromosome expressed sequence 1
10208,ENSMUSG00000048546,Tob2, 0.826099627, 6.5902731, 16.6166249654653,0.000045748248496828050851763236561708936278591864,0.00890062468860310269935798288543082890100777,UP,transducer of ERBB2, 2
4252,ENSMUSG00000026473,Glul, 1.528082296, 8.8493546, 16.3772354395157,0.000051904895699272838411556657556289451349584851,0.00963900531030727029946358896950187045149505,UP,glutamate-ammonia ligase (glutamine synthetase)
8458,ENSMUSG00000038807,Rap1gap2, 0.843105195, 2.8831893, 16.3086888023637,0.000053816622350460006495454640118580869057041127,0.00986751613603054772427825014347035903483629,UP,RAP1 GTPase activating protein 2
249,ENSMUSG00000001864,Aif1l, 1.077567127, 3.1545177, 16.2206597605478,0.000056375938716324508828692252393466333160176873,0.00987071809891385161528365443928123568184674,UP,allograft inflammatory factor 1-like
7311,ENSMUSG00000034472,Rasd2,-1.052082820, 6.8363660, 16.2265380557697,0.000056201284813378027372353373802837950279354118,0.00987071809891385161528365443928123568184674,DOWN,RASD family, member 2
10739,ENSMUSG00000052974,Cyp2f2, 1.769121554, 1.4044414, 16.2144892493309,0.000056559862078691728833924889929818391465232708,0.00987071809891385161528365443928123568184674,UP,cytochrome P450, family 2, subfamily f, polypeptide 2
12862,ENSMUSG00000083012,Fam220a,-4.819353539, 2.1556655, 16.2525632065502,0.000055434548241458251661463452197864398840465583,0.00987071809891385161528365443928123568184674,DOWN,family with sequence similarity 220, member A
3109,ENSMUSG00000023067,Cdkn1a, 1.123180839, 5.8563321, 16.0877138869576,0.000060475109869949482280324787319969459531421307,0.01042835674364545571479734320519128232263029,UP,cyclin-dependent kinase inhibitor 1A (P21)
14187,ENSMUSG00000111293,Gm34006, 1.759471963, 0.0830152, 15.8971540767914,0.000066879207017356851069055101444149613598710857,0.01139700368995781067094075211798553937114775,UP,predicted gene, 34006
7413,ENSMUSG00000034858,Fam214a, 0.680690198, 5.7873393, 15.7460412881365,0.000072439368789848515117583971356651773021440022,0.01220097973163901915183426893918294808827341,UP,family with sequence similarity 214, member A
11671,ENSMUSG00000062609,Kcnj15, 1.655393433, 1.5920026, 15.7234884008962,0.000073308177036018748939580347290245754265924916,0.01220539016513484675829914749556337483227253,UP,potassium inwardly-rectifying channel, subfamily J, member 15
6953,ENSMUSG00000033022,Cdo1, 1.529552495, 4.1156146, 15.5980024664306,0.000078337302152082114521831901488013727430370636,0.01289449797355578762603212084059123299084604,UP,cysteine dioxygenase 1, cytosolic
1995,ENSMUSG00000020532,Acaca, 1.325667711, 5.4793679, 15.4218364278388,0.000085988888941390242211422478835203264679876156,0.01399493321703413305223673290811348124407232,UP,acetyl-Coenzyme A carboxylase alpha
5529,ENSMUSG00000029368,Alb, 2.810509017, 3.4741718, 15.3528276236416,0.000089187348227832378023266501898547176097054034,0.01419646966022145018193612031609518453478813,UP,albumin
5856,ENSMUSG00000030256,Bhlhe41,-0.761941114, 5.4505455, 15.3623286048606,0.000088739983323845518146076594145910121369524859,0.01419646966022145018193612031609518453478813,DOWN,basic helix-loop-helix family, member e41
10539,ENSMUSG00000051279,Gdf6, 1.849370914,-0.4681494, 15.2857001977767,0.000092413453431351125395842860399397977744229138,0.01455009644514261915593245078071049647405744,UP,growth differentiation factor 6
9833,ENSMUSG00000045730,Adrb2, 1.112814916, 3.4913064, 15.2342693357531,0.000094964432639875890869787800063761551427887753,0.01479096566439357281208533123617598903365433,UP,adrenergic receptor, beta 2
9087,ENSMUSG00000041193,Pla2g5,-1.468656027, 1.3873223, 15.1447275811233,0.000099575991812525182860470207568681644261232577,0.01534423661068539529450660552356566768139601,DOWN,phospholipase A2, group V
2775,ENSMUSG00000022346,Myc, 1.081139170, 2.6152339, 15.0402152659292,0.000105244456373154908024152021095432019137660973,0.01591184414480727171703478006747900508344173,UP,myelocytomatosis oncogene
13430,ENSMUSG00000095562,Erdr1, 1.211377732, 2.1437198, 15.0364169421510,0.000105456474829237006559691514073762164116487838,0.01591184414480727171703478006747900508344173,UP,erythroid differentiation regulator 1
45,ENSMUSG00000000340,Dbt, 0.649254966, 4.7702299, 14.9889103021793,0.000108144842876188224437515594811287655829801224,0.01608353316274897457094361641338764457032084,UP,dihydrolipoamide branched chain transacylase E2
9840,ENSMUSG00000045776,Lrtm1,-0.535531604, 5.0462186, 14.9580952034777,0.000109925425137186633149991021873859153856756166,0.01608353316274897457094361641338764457032084,DOWN,leucine-rich repeats and transmembrane domains 1
10573,ENSMUSG00000051495,Irf2bp2, 0.534401618, 4.8101835, 14.9604970839365,0.000109785583654329084034480257248134194014710374,0.01608353316274897457094361641338764457032084,UP,interferon regulatory factor 2 binding protein 2
3140,ENSMUSG00000023243,Kcnk5, 1.517505466, 1.7906274, 14.9121714654162,0.000112633936705585930432294006209303915966302156,0.01615949021081135306143750085539068095386028,UP,potassium channel, subfamily K, member 5
13119,ENSMUSG00000087231,E230016M11Rik, 1.428808236, 1.5371671, 14.9114709368070,0.000112675768815460595789930409171830660852720030,0.01615949021081135306143750085539068095386028,UP,RIKEN cDNA E230016M11 gene
2397,ENSMUSG00000021456,Fbp2,-0.660538634, 6.6480384, 14.8149340671989,0.000118592639391407799419851654132429530363879167,0.01684131746651511621348795699759648414328694,DOWN,fructose bisphosphatase 2
4986,ENSMUSG00000028195,Ccn1, 0.723254648, 5.6293680, 14.6656782627746,0.000128362470784367898972433419402250365237705410,0.01805175135253950582936433022496203193441033,UP,cellular communication network factor 1
13602,ENSMUSG00000097666,A330094K24Rik,-1.187929882, 1.3817115, 14.5813328941721,0.000134237752635420291152934524347983824554830790,0.01869647929734676028434847694370546378195286,DOWN,RIKEN cDNA A330094K24 gene
2674,ENSMUSG00000022105,Rb1, 0.618671475, 4.8654775, 14.5567701394189,0.000135999101163791031796068686787748447386547923,0.01876139981292869809981205264648451702669263,UP,RB transcriptional corepressor 1
1938,ENSMUSG00000020423,Btg2, 0.710838763, 4.3807897, 14.5304866227795,0.000137909622869302844706471122826485498080728576,0.01884548006850803383849246586123626912012696,UP,BTG anti-proliferation factor 2
12363,ENSMUSG00000073485,H3f3aos,-1.124346395, 1.2323934, 14.4552297225443,0.000143530767090074894230117275029101620020810515,0.01943030991868910720143936998738354304805398,DOWN,H3.3 histone A, opposite strand
12118,ENSMUSG00000069919,Hba-a1, 1.044293196, 6.6663550, 14.4071845364174,0.000147239485366505712523807480884840970247751102,0.01974781431049847657543949708269792608916759,UP,hemoglobin alpha, adult chain 1
1621,ENSMUSG00000019577,Pdk4, 0.863139844,11.0178003, 14.3144853134204,0.000154670112791143485146683200781581035698764026,0.02055409709889645386571288554478087462484837,UP,pyruvate dehydrogenase kinase, isoenzyme 4
2149,ENSMUSG00000020844,Nxn, 0.533274158, 5.8637602, 14.2971428654929,0.000156101633675233232231849278548452275572344661,0.02055574694350684877841572983925289008766413,UP,nucleoredoxin
2249,ENSMUSG00000021069,Pygl, 1.979433789, 3.0204211, 14.1995639771482,0.000164408605083346087390519518756093475531088188,0.02145458238407448731122073581900622230023146,UP,liver glycogen phosphorylase
8274,ENSMUSG00000038259,Gdf5, 1.909362642, 0.8645426, 14.1803187281664,0.000166098807126385550900563026210932093817973509,0.02148161804665798743640969803436746587976813,UP,growth differentiation factor 5
6817,ENSMUSG00000032554,Trf, 0.874041362, 5.9294219, 14.1402724640291,0.000169672154048310048829115159740865692583611235,0.02155878202973483467874693531030061421915889,UP,transferrin
7949,ENSMUSG00000037139,Myom3, 0.634116613, 7.0217100, 14.1455412223754,0.000169197632487125200788022350018025008466793224,0.02155878202973483467874693531030061421915889,UP,myomesin family, member 3
904,ENSMUSG00000008136,Fhl2, 1.021948850, 1.7923686, 14.1039551228984,0.000172979678875464712439757875017676269635558128,0.02178791868270527412598802641241491073742509,UP,four and a half LIM domains 2
11486,ENSMUSG00000060548,Tnfrsf19, 0.924632882, 4.0682904, 14.0856539374646,0.000174670951410076406504212620518501353217288852,0.02181128216530135027761971855397860053926706,UP,tumor necrosis factor receptor superfamily, member 19
627,ENSMUSG00000004939,Nmrk2,-0.607797220, 4.6128089, 14.0631135648769,0.000176776889125380352570451880644952780130552128,0.02188558323915499453926614137344586197286844,DOWN,nicotinamide riboside kinase 2
14265,ENSMUSG00000113629,Gm48558,-1.789862517,-0.5483812, 13.9838872914793,0.000184383996207257460416689687221492022217717022,0.02263391682256037790166303125261038076132536,DOWN,predicted gene, 48558
7469,ENSMUSG00000035105,Egln3, 0.966899325, 6.7533580, 13.9101076302541,0.000191764446842795433564171636575679258385207504,0.02325021915268444053226382095544977346435189,UP,egl-9 family hypoxia-inducible factor 3
14110,ENSMUSG00000109695,Gm31166,-0.637226354, 4.4235780, 13.9017907553876,0.000192614863536219062516846589616648088849615306,0.02325021915268444053226382095544977346435189,DOWN,predicted gene, 31166
10678,ENSMUSG00000052459,Atp6v1a, 0.521689144, 5.2056269, 13.8644611175068,0.000196478933921945703730896348737644530046964064,0.02352063932115193087279969574865390313789248,UP,ATPase, H+ transporting, lysosomal V1 subunit A
12708,ENSMUSG00000078972,Gm15557, 1.812599198, 0.0720944, 13.6220467767355,0.000223544843525084037470090914112574864702764899,0.02654136933164624734260428340348880738019943,UP,predicted gene 15557
6703,ENSMUSG00000032327,Stra6, 1.964347831,-0.1087820, 13.5702567049362,0.000229797950453615858158393225885163246857700869,0.02706197814894817713082808552371716359630227,UP,stimulated by retinoic acid gene 6
13142,ENSMUSG00000087408,Cers1,-0.698098464, 3.9930671, 13.4432731904692,0.000245886242451734209589486734870433792821131647,0.02872308243478524300562604310016467934474349,DOWN,ceramide synthase 1
5268,ENSMUSG00000028834,Trim63, 1.000268848, 8.9534855, 13.3623511825785,0.000256726250429669333123078311942322216054890305,0.02974943789979008282320371847617934690788388,UP,tripartite motif-containing 63
8511,ENSMUSG00000039005,Tlr4, 1.102823635, 2.4683413, 13.3464944774514,0.000258906146103075158419054568881279010383877903,0.02976393274843685404773552249935164581984282,UP,toll-like receptor 4
11415,ENSMUSG00000059824,Dbp,-1.260640415, 5.6292301, 13.3289313824963,0.000261342410940931314019403108872552365937735885,0.02980743954708181195356608839119871845468879,DOWN,D site albumin promoter binding protein
6329,ENSMUSG00000031508,Ankrd10, 0.555997864, 4.8872670, 13.3005557537899,0.000265327459123776150228674053366262342024128884,0.03002553316724920068336857070789847057312727,UP,ankyrin repeat domain 10
13104,ENSMUSG00000087038,2900079G21Rik, 1.121541838, 1.0258021, 13.1695500453923,0.000284535051224091468675264637866462180681992322,0.03194953656574391759326303485977405216544867,UP,RIKEN cDNA 2900079G21 gene
12395,ENSMUSG00000073730,Ppp1r14bl, 1.484513597, 2.8172031, 13.0546906635882,0.000302525796059015738507375070653893089911434799,0.03370835504549878763880244036954536568373442,UP,protein phosphatase 1, regulatory inhibitor subunit 14B like
9715,ENSMUSG00000044786,Zfp36, 0.808429195, 3.8296462, 13.0289370199632,0.000306714593599722630274523327287283791520167142,0.03391420525413726960728411086165579035878181,UP,zinc finger protein 36
11887,ENSMUSG00000066170,E230001N04Rik, 1.523003979, 0.1062249, 13.0023279795161,0.000311103958698580285949925050559272676764521748,0.03413894577082526859967970267462078481912613,UP,RIKEN cDNA E230001N04 gene
2327,ENSMUSG00000021258,Ccnk,-0.528318117, 6.6573817, 12.9764355358424,0.000315435914421090962417998371236649290949571878,0.03435405428864287541435018624724762048572302,DOWN,cyclin K
10763,ENSMUSG00000053198,Prx,-0.871056498, 4.0638445, 12.9297411799980,0.000323402495028218481265547268321824958547949791,0.03470310441863665856798704112406994681805372,DOWN,periaxin
10867,ENSMUSG00000054204,Alkal2, 1.848578247,-0.4677780, 12.9295677798672,0.000323432454022502553075968378948346071410924196,0.03470310441863665856798704112406994681805372,UP,ALK and LTK ligand 2
80,ENSMUSG00000000686,Abhd15, 1.622676215, 0.6491316, 12.8006654853612,0.000346496074432771806062697494965618716378230602,0.03534503970534295241856526104129443410784006,UP,abhydrolase domain containing 15
